YEAR,SITE,SPECIES,mean_biomass,SP_CODE,mean_observation_density,mean_dive_computer_temp,TRANSECT,sub_cover,mean_start_depth,mean_end_depth
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,PHGU,0.5833333333333334,10,South Pepperrell,86.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,PHGU,0.5833333333333334,10,South Smith's Cove,71.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDL,0.16666666666666666,10,North Pepperrell,82.5,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDL,0.16666666666666666,10,North Smith's Cove,21.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDL,0.16666666666666666,10,South Pepperrell,86.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDL,0.16666666666666666,10,South Smith's Cove,71.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDS,31,10,North Pepperrell,82.5,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDS,31,10,North Smith's Cove,21.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDS,31,10,South Pepperrell,86.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SDS,31,10,South Smith's Cove,71.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SL,2.125,10,North Pepperrell,82.5,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SL,2.125,10,North Smith's Cove,21.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SL,2.125,10,South Pepperrell,86.25,9.25,9.675
2014,SW Appledore,Tautogolabrus adspersus,10.906794164082564,SL,2.125,10,South Smith's Cove,71.25,9.25,9.675
2015,Baker North,Tautoga onitis,81.05912437367533,AGCL,0.7916666666666666,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,AGCL,0.7916666666666666,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,AGCL,0.7916666666666666,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,AGCL,0.7916666666666666,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFO,0.5416666666666666,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFO,0.5416666666666666,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFO,0.5416666666666666,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFO,0.5416666666666666,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFOS,0.75,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFOS,0.75,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFOS,0.75,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASFOS,0.75,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRU,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRU,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRU,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRU,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRUS,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRUS,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRUS,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,ASRUS,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CABO,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CABO,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CABO,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CABO,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CAIR,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CAIR,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CAIR,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,CAIR,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HESA,0.041666666666666664,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HESA,0.041666666666666664,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HESA,0.041666666666666664,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HESA,0.041666666666666664,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HOAM,0.08333333333333333,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HOAM,0.08333333333333333,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HOAM,0.08333333333333333,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,HOAM,0.08333333333333333,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,MYSP,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,MYSP,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,MYSP,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,MYSP,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,PHGU,0.08333333333333333,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,PHGU,0.08333333333333333,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,PHGU,0.08333333333333333,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,PHGU,0.08333333333333333,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,SL,11.666666666666666,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,SL,11.666666666666666,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,SL,11.666666666666666,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautoga onitis,81.05912437367533,SL,11.666666666666666,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,AGCL,0.7916666666666666,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,AGCL,0.7916666666666666,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,AGCL,0.7916666666666666,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,AGCL,0.7916666666666666,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFO,0.5416666666666666,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFO,0.5416666666666666,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFO,0.5416666666666666,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFO,0.5416666666666666,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFOS,0.75,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFOS,0.75,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFOS,0.75,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASFOS,0.75,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRU,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRU,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRU,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRU,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CABO,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CABO,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CABO,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CABO,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CAIR,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CAIR,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CAIR,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,CAIR,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HOAM,0.08333333333333333,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HOAM,0.08333333333333333,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HOAM,0.08333333333333333,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,HOAM,0.08333333333333333,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,MYSP,0,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,MYSP,0,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,MYSP,0,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,MYSP,0,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,PHGU,0.08333333333333333,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,PHGU,0.08333333333333333,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,PHGU,0.08333333333333333,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,PHGU,0.08333333333333333,13.4,4,92.5,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,SL,11.666666666666666,13.4,1,76.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,SL,11.666666666666666,13.4,2,36.25,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,SL,11.666666666666666,13.4,3,88.75,7.7,8.2
2015,Baker North,Tautogolabrus adspersus,13.472717632393865,SL,11.666666666666666,13.4,4,92.5,7.7,8.2
2015,Baker South,Pollachius virens,27.8323032237511,AGCL,0.08333333333333333,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,AGCL,0.08333333333333333,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,AGCL,0.08333333333333333,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,AGCL,0.08333333333333333,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFO,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFO,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFO,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFO,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFOS,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFOS,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFOS,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASFOS,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRU,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRU,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRU,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRU,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRUS,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRUS,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRUS,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,ASRUS,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CABO,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CABO,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CABO,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CABO,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CAIR,0.041666666666666664,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CAIR,0.041666666666666664,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CAIR,0.041666666666666664,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,CAIR,0.041666666666666664,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HESA,0.041666666666666664,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HESA,0.041666666666666664,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HESA,0.041666666666666664,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HESA,0.041666666666666664,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HOAM,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HOAM,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HOAM,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,HOAM,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,MYSP,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,MYSP,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,MYSP,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,MYSP,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,PHGU,0.16666666666666666,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,PHGU,0.16666666666666666,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,PHGU,0.16666666666666666,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,PHGU,0.16666666666666666,12.875,4,63.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,SL,11.791666666666666,12.875,1,53.75,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,SL,11.791666666666666,12.875,2,42.5,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,SL,11.791666666666666,12.875,3,41.25,7.15,6.75
2015,Baker South,Pollachius virens,27.8323032237511,SL,11.791666666666666,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,AGCL,0.08333333333333333,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,AGCL,0.08333333333333333,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,AGCL,0.08333333333333333,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,AGCL,0.08333333333333333,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFO,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFO,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFO,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFO,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFOS,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFOS,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFOS,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASFOS,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRU,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRU,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRU,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRU,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,ASRUS,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CABO,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CABO,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CABO,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CABO,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CAIR,0.041666666666666664,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CAIR,0.041666666666666664,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CAIR,0.041666666666666664,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,CAIR,0.041666666666666664,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HESA,0.041666666666666664,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HOAM,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HOAM,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HOAM,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,HOAM,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,MYSP,0,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,MYSP,0,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,MYSP,0,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,MYSP,0,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,PHGU,0.16666666666666666,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,PHGU,0.16666666666666666,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,PHGU,0.16666666666666666,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,PHGU,0.16666666666666666,12.875,4,63.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,SL,11.791666666666666,12.875,1,53.75,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,SL,11.791666666666666,12.875,2,42.5,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,SL,11.791666666666666,12.875,3,41.25,7.15,6.75
2015,Baker South,Tautogolabrus adspersus,13.472717632393865,SL,11.791666666666666,12.875,4,63.75,7.15,6.75
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,AGCL,0,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,AGCL,0,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,AGCL,0,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,AGCL,0,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFO,0,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFO,0,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFO,0,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFO,0,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFOS,0.2916666666666667,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFOS,0.2916666666666667,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFOS,0.2916666666666667,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASFOS,0.2916666666666667,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRU,0,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRU,0,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRU,0,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRU,0,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRUS,0,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRUS,0,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRUS,0,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,ASRUS,0,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CABO,0.041666666666666664,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CABO,0.041666666666666664,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CABO,0.041666666666666664,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CABO,0.041666666666666664,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CAIR,0,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CAIR,0,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CAIR,0,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,CAIR,0,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESA,0.041666666666666664,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESA,0.041666666666666664,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESA,0.041666666666666664,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESA,0.041666666666666664,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESAS,0.75,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESAS,0.75,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESAS,0.75,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HESAS,0.75,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HOAM,0.125,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HOAM,0.125,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HOAM,0.125,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,HOAM,0.125,16.75,4,66.25,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,LADI,1.5,16.75,1,80,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,LADI,1.5,16.75,2,53.75,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,LADI,1.5,16.75,3,70,7.5,8.625
2015,Calf Island,Tautogolabrus adspersus,15.305520109759078,LADI,1.5,16.75,4,66.25,7.5,8.625
